area_code,plan,n_sms,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,customer_service_calls,customer_service_rating,customer_hapiness,churn
8.0,3.0,567,306.88178648911514,242,37.58088422521035,316.46703927924403,142,31.067147332275628,281.6655119201536,50,4.500908339680422,43,10,0.5715325728458805,0
7.0,1.0,329,537.9229401346203,266,41.201433200211575,534.6012040519063,114,33.507577636243475,90.45713455593196,13,0.1676004614635227,0,9,0.7250574253951058,0
4.0,2.0,348,1053.7663533651337,60,42.492148654090805,519.1612184801908,106,34.6020774775505,331.3531609058573,72,1.1882427377092866,0,9,0.5008154574438861,0
5.0,1.0,377,1088.441437877073,425,74.74446292210204,262.6904566603725,232,21.491101033851564,167.97412008739394,97,84.40489961093061,26,4,0.8091967149193698,0
2.0,3.0,81,974.9126313617083,155,65.29699096754119,599.6694551505625,109,37.24650274098687,307.3615920153202,58,0.0,3,6,0.4836742057190991,0
1.0,2.0,233,1247.8691077891276,189,58.71050238526403,800.0495768158506,241,38.33571916232674,192.34998261206476,72,6.197147764450845,0,9,0.3969631533293293,0
4.0,2.0,308,577.620194901475,224,40.93666572330537,586.1147151727945,205,22.36043917485497,267.25912218290125,38,0.0,29,8,0.5095386164423135,0
3.0,2.0,171,759.4774810189164,128,42.73039725652984,1001.92930563332,122,29.397664680394392,128.50398723469743,59,29.17260613660913,0,7,0.3650958345501567,0
3.0,2.0,431,721.6128110544785,149,42.132866738400814,375.607335510073,94,36.37002476404021,282.40872085075307,55,13.440762221395175,1,10,0.3731640064113074,0
9.0,3.0,174,1203.429042825864,38,35.004118193685606,785.8918798425028,127,19.863495372746343,279.7328574140993,56,27.074288427703813,0,9,0.2291327775301126,0
4.0,2.0,797,711.5629247836715,55,32.040975016662905,453.1097514954732,139,20.007976088169663,186.55582502881583,81,3.0155555481497665,33,8,0.3136503479269008,0
9.0,3.0,525,649.9678928347778,64,45.04679387567408,260.3684214060545,44,29.421161978162647,190.5249146987347,17,0.0,58,10,0.760401037414861,1
5.0,2.0,92,1462.2715210563608,129,24.376842837817144,538.5862137834944,197,24.570813295176716,227.26618216573988,103,0.0,7,8,0.9814467734845812,0
3.0,2.0,456,702.5838453517574,142,20.757906725562243,698.7387974705964,161,41.02069455289814,178.66144690161943,31,43.20311918657852,45,8,0.4899658342709826,0
1.0,2.0,587,583.1921599483962,236,55.88738830848639,843.9586262517878,208,28.21565724977541,168.40238832121318,90,0.0,0,8,0.3682797656185403,0
4.0,3.0,233,1466.3086412110292,204,62.65954784002225,428.41805024926833,107,36.66479277230514,192.92749120068385,46,32.32199353044574,0,6,0.3131532219957883,0
4.0,1.0,108,703.9491206046102,139,47.97016123531266,449.25997092122026,168,30.766923620664887,147.39871248129046,60,37.23812140114109,0,6,0.1410747801300566,0
3.0,2.0,453,1207.4712029612742,97,41.74733270619013,516.4808218256559,80,43.26663690666268,171.3153588356771,63,28.05548210545255,0,7,0.268922707712829,0
5.0,1.0,407,881.5745554742365,211,41.75138775946642,1098.8008158415987,165,32.85720293886391,255.1173296123039,53,49.606789664860784,25,10,0.9514201305138312,0
6.0,3.0,258,1135.1146219428424,80,61.35553210657339,462.8432584607725,126,21.731597460971145,245.6017752967409,46,3.372639416901904,0,7,0.7853384974225079,0
3.0,3.0,0,1331.3648650053617,192,59.571045752595,502.3721648993971,133,29.730211291290136,162.10372232822772,70,10.292637348271164,4,6,0.6114147091320038,0
6.0,2.0,224,977.5626304463932,132,36.89369508208798,933.6126929239842,200,29.317089844307954,251.52470171011728,28,24.618774573848413,8,5,0.537301139072347,0
3.0,3.0,376,885.524122199175,187,36.97044864567632,430.5610417784568,98,16.033802052754872,95.59329947940456,42,17.669568664228372,0,8,0.2365732070048068,0
9.0,2.0,244,989.4244044751606,171,39.81096641174565,462.67641774885664,223,28.65750523382156,183.0761439871285,55,27.819853475822807,0,10,0.3746642628292294,0
6.0,1.0,556,1212.220206941939,179,39.66138271085596,497.470108177821,219,44.38959871185912,195.3869221496386,73,72.55440129117036,8,8,0.5973697727874205,0
7.0,1.0,186,1194.3563582005534,54,55.72530994866853,774.36319801254,154,42.4250966095899,203.02128740746215,41,14.135219992403863,10,7,0.4894986895566214,0
3.0,1.0,606,512.0634949939891,253,26.185059244047267,439.32354510125504,178,7.6980534186730685,312.2062983405688,12,13.365810383553528,12,10,0.6623063720619955,0
4.0,2.0,570,2015.4441206969125,194,61.96565815265024,566.3006408437726,125,37.07028326716923,156.60251238712004,71,15.108877683571722,0,9,0.2689296484397913,0
8.0,1.0,174,1130.4457046771488,116,35.15218615223569,631.9909210262371,107,46.81201400874088,153.47864895698828,61,0.0,3,6,0.2048407334314476,0
2.0,1.0,441,525.3807753849895,117,48.5915616837055,902.8459637026672,0,41.37655749497514,175.4376170768569,50,3.746715887073445,0,6,0.3798719563024187,0
7.0,3.0,530,552.52563557333,113,40.57038622454962,546.2024799157831,190,41.23309607969192,166.73691361022105,57,8.512383952479325,0,8,0.6811679500251315,0
3.0,1.0,761,842.3841896409134,256,65.93442207996918,1057.8042773922932,178,32.22396484600564,183.1267987953426,46,11.257403638036696,35,6,0.2508140638903622,0
8.0,3.0,203,1146.2839258086492,202,22.84491034383582,1041.9262453197505,159,21.150023627243712,249.98018113964744,35,0.0,0,7,0.2466937243946251,0
6.0,2.0,296,1270.976458184406,129,34.02928858553804,628.6144043517372,116,15.598289513267924,173.11500907079306,72,20.211232828984468,0,7,0.4357084425356722,0
8.0,3.0,106,674.810664739684,56,42.14809263058712,745.0575001053352,182,24.779738448589217,222.2330236000281,73,0.0,24,6,0.6604748235274117,0
6.0,2.0,0,1150.831967601317,125,64.13853171724088,535.2806825907817,19,26.55870816492416,118.81629705892624,81,17.343276497585062,26,10,0.8418203375533565,0
6.0,2.0,376,787.3364905097957,257,30.974785219535157,821.0068846868185,181,32.666806681620514,108.69786627831188,63,2.552604332220992,24,7,0.9819021139750644,0
7.0,3.0,404,872.9996936286923,142,43.762227943438056,731.4341045405903,181,35.43239454441892,274.976694452173,38,11.488662454271314,0,6,0.3889940820157845,0
6.0,3.0,237,1163.3711574953022,174,72.72470244172602,742.5616715751623,149,36.52274975629368,192.65711255488864,41,0.0,0,8,0.1842654858638177,0
9.0,3.0,294,910.1059479082968,133,40.28085605498247,537.6234430391432,136,14.402321399969026,291.9020300649285,21,8.2883131088627,32,10,0.2549568288633715,0
7.0,3.0,488,848.8740492787568,144,25.26465934675977,500.71419828672623,211,16.395316055055208,271.32778082824905,71,8.900011116625821,13,9,0.0779776185442819,0
8.0,2.0,294,993.0702038027916,128,34.75470491763054,485.64997379915206,61,29.587047247631183,272.0723505033199,41,27.2791148554151,3,6,0.2435762842861597,0
6.0,3.0,731,931.6481707617444,203,52.96238563299834,598.4705998257165,225,36.3828910081122,195.7007886049994,65,5.404700166498012,12,9,0.5041703656295018,0
3.0,3.0,154,1019.1807333294716,164,27.389030665753676,751.9324880128411,113,13.10616986078186,287.123582078654,17,0.0,0,5,0.3807367406159336,0
4.0,2.0,469,838.8767451017981,68,47.03348865958783,865.6459126827251,224,28.96686714719922,285.4124638405496,48,0.0,5,8,0.1713929680299377,0
5.0,2.0,235,928.0934402135912,228,49.41965387154353,446.83646349258015,212,31.875097854167848,294.5015816691005,33,39.84156130439539,62,5,0.018859666895478,1
9.0,1.0,344,1250.2082219621436,131,35.92510171779418,292.7261367545529,106,35.3551052462567,255.4075833844303,62,0.0,26,6,0.6703399027257724,0
1.0,1.0,0,534.876321247443,201,44.63810645308335,773.754690968312,108,47.5811696311544,198.4475199950907,43,0.0,26,9,0.4296575914630117,0
7.0,3.0,317,1040.585827321008,120,50.09934618611484,797.2065550934518,54,48.15983344472495,320.1139681846259,46,5.400141345182095,0,5,0.2117124052840393,0
8.0,2.0,496,1245.6037699395476,238,67.167890441411,747.5894682186746,229,34.00760359182585,164.77674902920873,79,58.529297528789385,65,10,0.1688285443931965,1
1.0,2.0,153,1078.8728552899586,214,36.10679112903198,702.3242701401188,111,31.867427212974324,208.3596792942089,41,16.61203303823468,0,9,0.0102421020798538,0
2.0,2.0,0,561.0431300148427,139,22.41407647232988,649.6688607748404,289,40.05744050275788,133.2424287520396,57,0.0,23,6,0.0896725253575819,0
6.0,2.0,369,943.329715910408,136,30.216511355697083,665.1273873659845,115,21.70823416089333,219.6931453421276,74,47.22165385018727,0,7,0.9572769487808072,0
4.0,2.0,392,575.9301706581216,163,45.59850051081467,556.3318954459005,33,30.068459301612627,306.8786660502041,64,25.386142726953928,50,6,0.8235651990086276,0
7.0,1.0,225,601.1686137077055,115,43.03610242681648,667.9832015709782,173,27.62580337553132,224.5651427724416,66,57.96184541330292,0,7,0.3424417579737674,0
4.0,2.0,125,1004.3345954292668,191,55.69260647543224,742.1088940446491,97,28.1298346983713,115.06289732498286,62,37.44401932469,25,9,0.0440144647086677,1
4.0,1.0,528,936.7912277242184,72,26.583998259578603,435.412878501155,228,41.43443315722892,111.37014945706504,47,34.4365731631317,0,6,0.4050370539186213,0
4.0,2.0,394,1034.024356848421,78,39.90786767715908,458.8793033238443,179,35.15095646543838,340.00779141463227,78,0.0,42,3,0.5810918818678401,1
3.0,1.0,194,1346.0140777082663,125,52.32526005164574,688.2483891304092,101,22.658543985722904,197.9170710608287,51,13.739055596813298,77,8,0.1835355046845858,1
3.0,3.0,457,1106.36552403964,78,36.11344156702861,898.001609264924,133,35.23521825696972,264.2248661983536,101,12.919926926313703,0,7,0.6774270812709969,0
7.0,2.0,269,950.9042171998522,80,56.59024717499391,529.5369148075428,50,21.8118679263969,315.7818566887521,88,3.365160224631656,64,7,0.793690766502387,1
2.0,2.0,337,1459.3597033809365,242,32.69671284209676,408.3065481982485,33,18.889445727276712,172.4957409282101,81,11.625169231918376,27,5,0.3059150713245087,1
9.0,1.0,0,350.783707532511,197,52.36676715928871,414.11004652019,62,33.06979129179536,273.2213767512791,12,32.73423143008006,35,7,0.8154816973397286,0
4.0,2.0,103,873.1632569634896,184,23.36719542166736,455.0855165402373,96,34.362157517875566,197.4419384813399,66,38.07484726977405,0,9,0.0755035556623681,0
4.0,3.0,394,709.779678558824,190,44.69103196910719,420.6813233171365,82,20.58479437600707,239.40841883368373,75,48.2719558955263,26,4,0.6544681510856959,0
6.0,1.0,420,1221.4392310144542,59,42.50140516176722,257.5145536874999,190,25.66224220793904,146.951865244337,55,25.272778051012555,0,6,0.1683138728409056,0
1.0,1.0,241,1358.3426216822154,150,70.74532378755944,528.510706312559,139,6.76733368862065,81.74343312731781,57,18.781561407560535,10,7,0.0411961346105035,1
9.0,3.0,507,1232.4314856889675,235,32.76377512746414,513.4382212492459,109,42.77670227414185,160.05966833492823,82,17.924993458913672,5,7,0.7765824820505175,0
4.0,3.0,30,371.90014518321897,136,67.6905419813955,518.5216193397715,161,44.297315870370255,245.05819959729467,45,43.485271009446606,0,6,0.9707364470651518,0
7.0,1.0,580,1353.421336620772,127,38.96158539779377,448.2662395240116,68,29.47641541156373,177.36427685558292,17,52.264755362345326,0,10,0.3573978449582518,0
7.0,1.0,161,1202.6616753133585,141,35.75584413235668,691.7864195919957,157,38.8042594549253,253.1341290558045,86,0.0,31,8,0.4209634568073626,0
9.0,3.0,114,703.1776889388452,140,40.5313659608756,629.7957013899436,84,32.479283065173675,131.72881437162155,62,70.17915255898072,3,5,0.7142253176334423,0
2.0,1.0,423,1031.996373184095,0,40.76954313599238,720.9598258087962,121,31.320401033441,245.1104847726669,53,10.32815286370273,7,8,0.479200382246009,0
5.0,1.0,381,837.9660694380742,120,42.01906591263606,637.0667941463004,111,27.634767914543872,196.1070295662166,59,42.61414392974519,23,7,0.6076982588450747,0
4.0,3.0,424,1105.0613190752597,230,26.82838268470966,494.016537048877,230,36.03975285746679,292.1832626314793,50,28.088227292873263,0,7,0.3612439036747098,0
4.0,1.0,205,601.0195076568478,161,46.02121318747115,1012.2101315575098,141,18.700972531967597,153.36137853583674,84,35.52783477742194,44,9,0.5955300787007809,0
4.0,2.0,258,577.4368000842168,248,41.54387638254113,534.0510736174527,168,35.62719246695848,145.536163484681,65,18.63401751800255,30,9,0.2476789825790946,0
9.0,2.0,610,1314.3285613034254,208,14.37873952305279,607.5952560253062,134,28.165821631125823,169.99675304760905,57,20.800505686735605,35,4,0.298744230956228,1
7.0,3.0,422,612.6253135398242,32,47.69338014867163,579.3024779696228,126,21.38027084965003,218.6208425842353,72,14.11137509544755,12,10,0.0967295140677331,0
5.0,3.0,291,1104.6206519642644,183,54.19355747048655,594.9433024170891,60,24.205926004658263,188.3061869070374,16,0.0,8,10,0.7770710316544799,0
6.0,2.0,325,1070.2970178327444,158,52.808535413828,546.0879213080005,209,33.5057886672434,223.9416650927871,42,30.790284164722564,38,6,0.4558261093040487,0
6.0,2.0,359,944.4719555457835,147,29.598869036831243,370.6038423612204,88,27.29431723294126,251.3554574201142,54,55.08864589153677,45,3,0.1038489508547977,1
8.0,2.0,231,1475.955031070047,86,54.733655019316025,574.4187417030575,205,21.229935087309062,183.48190197490783,72,26.58780329312173,0,6,0.0608382065406333,0
4.0,1.0,0,1147.6132354264687,104,65.56643911187761,445.110242421553,152,21.53409892419229,180.54254602103765,90,3.8916747114573575,3,6,0.6708540636529007,0
3.0,3.0,312,1756.040295822748,90,26.14202682984032,642.2749472434089,142,38.397214560711205,174.58814963119653,68,24.81088324798221,0,3,0.5605907553991746,0
3.0,2.0,394,1193.847511930019,140,80.83026394027021,503.7759677036581,154,21.009510610183813,155.70049269056338,37,39.5559544488806,5,9,0.1873348015814857,0
5.0,3.0,197,1029.7694045434323,146,55.73526569512166,545.2745871934857,143,28.805477793952207,323.0021827531117,52,1.862615374207716,0,7,0.0476316261603761,0
5.0,1.0,83,543.6309687988021,226,40.19645068418905,577.6996500892988,134,27.20938599020933,151.20988522683984,70,2.519054033581386,39,10,0.4541908649702411,0
6.0,2.0,189,1114.0165239418295,161,64.58026905615267,361.83500942149567,223,41.05131469899577,152.9774499624089,93,0.0,36,8,0.4839809697352506,0
7.0,3.0,143,1192.483957012649,159,10.612890049284944,760.8692333730353,121,27.759921047457805,219.56523097269385,59,0.0,0,6,0.0493302189573858,0
5.0,1.0,438,956.0966979020528,172,20.46279956885082,378.36065928092233,120,39.66920728746355,213.6490114023174,62,0.0,0,10,0.9084668456490856,0
1.0,3.0,0,1707.5776821366223,214,38.80040490202972,551.101433913289,201,37.113819018424415,224.96788974293196,40,0.0,18,5,0.1622042532426759,1
6.0,3.0,344,892.6540338783493,164,67.19660505793638,642.585982746592,110,42.325197791420585,192.35190562275355,58,0.0,1,8,0.4552323034647465,0
5.0,3.0,259,1162.237688709211,229,67.07374317868843,579.823141468309,107,31.33880252558473,221.20878098326745,57,20.616428690015866,0,7,0.5746911945857544,0
7.0,3.0,331,650.0076377027981,208,53.25439279435022,749.7469128489129,284,30.983183675213205,173.00069261542322,76,0.0,0,6,0.9093471368710988,0
6.0,1.0,0,989.4145037321564,133,27.36842203814333,995.1772155193604,208,40.30229890740448,143.18482824087178,75,43.53153104100244,4,8,0.1832355080095524,0
6.0,1.0,371,532.3498188660096,131,66.99735908721738,741.5694410794077,183,34.62295021011838,144.09532703858042,52,0.0,0,10,0.9800366388303868,0
8.0,3.0,167,538.3088111018873,145,56.14754918352568,305.5424966798342,59,28.18325988661998,248.79509223779095,66,33.153367721261866,0,9,0.9539301340231696,0
9.0,1.0,325,1037.4617121714,0,58.02191909263163,801.7651883926217,225,23.65582936978404,187.7423696364653,98,31.259171230143146,0,6,0.989733297471493,0
4.0,3.0,458,499.5420612299249,215,39.34189416882359,495.5902156020454,55,25.110624993816785,79.08751559504162,83,0.0,37,5,0.3027851451337964,1
6.0,2.0,332,844.6675555219003,104,25.948725865673403,623.8294787593362,118,22.10107057730427,296.1437678763582,69,0.0,2,10,0.0275378728650402,0
9.0,1.0,0,775.1676586134729,117,33.56203984596517,333.93365367163227,258,36.24840860240184,184.84758427905567,6,25.55134884368981,0,9,0.9590022001874272,0
8.0,1.0,156,792.1147682928464,30,19.015524131551302,354.30975791295566,177,36.917565508661696,244.41528995648684,58,0.0,12,6,0.9911061819064572,0
1.0,3.0,252,1586.652608128476,180,38.26621436168983,680.2132250120164,49,24.493237784823545,241.09096109561415,75,47.38387339764288,14,8,0.9141025618492092,0
2.0,3.0,317,614.1022664142223,86,43.52197367451205,632.5777202755972,154,31.606491566220164,200.5653227271228,45,6.981771406799124,24,8,0.4962717448683909,0
9.0,1.0,62,1356.7615752609229,109,78.66620170474671,648.0316694664388,191,30.917792664398377,243.7706326917684,11,42.40455080998151,0,8,0.7346803084479319,0
3.0,3.0,0,792.0086662644176,87,47.21066196030478,502.8164197333023,213,21.966614232793678,227.28082408210668,94,0.0,0,7,0.2934935619100991,0
1.0,1.0,0,1018.60970981826,105,49.09039016226633,1108.7817649357378,119,27.01374546495456,180.8972457264196,10,36.64217078670012,19,7,0.2937852546660572,0
7.0,3.0,22,1011.4792137050124,172,57.38739708759419,839.2429022236059,95,24.81241244500156,223.18710209576005,44,22.34763312947185,0,10,0.09538412860777,0
6.0,1.0,614,1611.312146044503,185,11.872032106844168,714.5380699580052,159,35.9861559148178,297.7213494179794,98,32.59685699935823,0,6,0.4893833357024582,0
2.0,3.0,254,656.9204944681644,139,29.992303306324786,633.3322015609531,190,33.45790039005428,180.3016091169172,48,7.572643188049748,0,6,0.7579526433396812,0
7.0,3.0,382,314.4661874804908,157,53.79596287174602,506.095302727301,69,40.47054569984282,316.6694714565496,69,0.0,0,6,0.9764537403320044,0
2.0,1.0,50,1172.0205962761772,117,51.182350054299214,930.4832033575308,134,37.5259232701642,324.48234944144446,69,21.29991850265278,0,8,0.9154457523172318,0
9.0,2.0,162,1173.555622406836,60,25.203960243740955,595.2684392356523,116,21.846772969955257,226.0960166787568,45,13.937010750486404,35,5,0.266713843418442,1
7.0,3.0,315,381.42511829652847,121,12.529211759564296,937.164482815688,116,35.33928528152421,208.6272831158116,40,27.43561170368344,0,8,0.7271308618887052,0
9.0,1.0,436,115.63701924436435,144,38.13464439620834,575.5610810193136,194,20.669387102603142,223.94675476345287,67,30.678086963769545,19,8,0.6593607499080076,0
