churn,total_day_minutes,n_sms,total_eve_minutes,total_eve_calls,customer_service_rating,customer_happiness,customer_service_calls
0,17,8,20,17,3,5,3
0,16,26,12,45,3,15,4
0,17,33,35,46,3,16,4
0,18,19,27,33,2,19,4
0,14,36,31,17,3,10,3
1,14,11,9,17,2,0,4
0,16,32,41,36,3,1,0
0,17,39,9,37,2,18,0
0,17,3,23,14,3,3,0
0,16,13,16,10,2,4,0
0,18,18,20,42,3,2,4
0,17,21,26,27,2,4,2
1,15,35,7,32,2,7,5
0,18,15,2,48,2,2,0
0,19,4,35,6,1,19,0
0,18,20,24,42,3,3,0
0,17,11,6,8,2,15,2
0,17,33,13,41,3,19,3
1,16,21,41,2,1,6,3
0,18,19,13,49,2,3,0
0,17,5,32,23,2,5,0
1,17,15,32,46,1,1,4
1,13,5,4,37,2,0,4
0,16,31,32,28,2,2,2
0,18,36,2,38,3,8,0
0,17,3,30,30,1,19,0
0,17,0,40,35,2,18,0
0,18,16,40,18,2,1,1
0,14,29,18,33,3,0,0
0,16,26,4,3,3,11,0
0,15,13,14,31,3,6,0
0,17,0,14,15,3,16,1
0,19,25,18,49,3,10,1
0,16,21,39,35,3,18,0
0,16,37,26,31,3,2,2
0,19,20,12,16,3,7,0
0,18,18,10,21,3,2,4
0,17,23,2,33,3,15,0
0,17,27,0,1,3,8,1
0,17,4,42,5,3,8,0
0,18,21,35,42,3,6,4
0,14,7,32,6,2,7,0
0,14,12,1,4,3,14,0
0,17,0,25,24,1,18,4
0,18,0,25,14,2,16,5
0,18,30,25,2,3,8,0
0,17,19,40,27,2,10,2
0,17,22,4,47,2,15,0
0,17,4,24,18,3,3,3
0,15,5,6,8,2,16,0
0,18,11,5,16,3,15,0
0,16,0,6,28,3,5,3
0,17,27,6,29,3,17,0
0,18,26,13,1,3,4,0
0,17,20,24,3,3,11,0
0,16,18,12,4,3,8,2
0,17,6,17,8,2,6,0
0,19,15,28,2,3,18,3
0,15,8,38,38,3,12,3
0,17,14,32,2,3,19,0
0,18,20,2,39,3,6,0
0,17,14,8,48,3,6,0
0,17,39,11,23,2,19,0
0,19,14,24,10,2,16,4
1,17,2,10,43,1,4,5
0,14,34,28,33,3,12,3
0,18,25,34,18,2,10,0
0,16,2,0,26,3,18,3
0,17,32,18,14,3,4,3
0,17,6,17,14,3,16,0
0,18,13,38,0,3,19,0
0,19,28,2,35,3,0,0
0,17,13,17,15,3,9,0
0,14,19,18,26,3,6,0
0,17,29,24,33,2,6,4
0,17,26,43,25,3,12,3
1,18,19,24,16,1,2,4
0,18,2,6,15,3,17,0
0,17,19,14,3,3,5,0
0,19,2,0,27,3,7,0
0,17,32,38,29,3,2,2
1,16,14,0,48,2,0,5
0,17,36,13,4,3,1,0
0,18,10,43,12,3,3,0
0,17,12,13,43,3,6,0
0,17,38,29,24,3,4,4
0,17,14,31,39,2,9,0
1,17,3,17,42,1,7,4
0,17,1,3,33,3,2,0
0,18,21,26,18,2,1,0
0,17,6,38,1,3,1,0
0,17,14,2,36,2,1,0
0,18,37,29,34,3,15,0
0,18,35,4,31,2,7,3
0,16,4,42,34,3,11,2
1,17,38,23,47,2,0,3
0,18,0,43,9,2,18,2
0,17,14,28,26,2,13,4
0,17,17,0,27,3,19,2
0,18,16,39,16,3,9,2
1,17,1,28,24,3,0,3
1,17,22,30,42,1,3,4
0,15,16,20,32,1,17,0
0,18,8,35,11,3,11,0
0,17,18,13,5,3,1,0
1,16,33,2,1,3,15,5
0,16,26,30,32,3,17,0
0,18,15,28,3,3,7,0
0,16,8,43,24,0,9,0
0,19,38,18,41,1,12,0
0,16,24,17,13,3,19,0
0,17,20,43,29,1,18,4
0,17,30,1,31,3,9,0
0,17,34,28,46,2,6,0
0,16,38,8,40,3,5,0
0,18,22,6,4,3,2,1
0,18,2,40,36,2,18,4
0,17,23,5,36,3,6,0
0,18,20,16,39,3,19,0
0,16,2,9,39,3,3,4
0,15,36,1,26,3,8,3
0,16,33,15,39,3,10,0
0,16,29,25,39,3,15,0
0,16,2,30,15,2,0,0
0,17,31,38,29,3,12,4
0,18,27,26,35,2,6,0
0,14,24,35,30,2,7,1
0,14,2,25,41,3,4,4
0,18,13,40,13,2,19,0
0,18,7,28,39,1,7,0
0,18,13,5,26,1,3,0
0,13,4,15,33,2,18,3
0,17,15,42,19,3,6,0
0,18,29,33,3,2,16,3
0,19,26,28,46,2,10,1
0,14,11,38,33,3,13,3
0,17,17,1,26,3,16,0
0,17,28,13,18,2,17,2
0,17,5,5,46,2,13,0
0,18,29,19,5,3,10,4
0,18,30,37,47,3,6,0
0,18,32,33,35,3,14,4
0,15,13,8,35,2,18,3
0,18,15,12,32,3,4,0
0,17,27,33,11,2,13,2
1,16,36,25,39,3,0,3
0,16,27,6,7,2,7,2
0,13,12,7,19,3,7,4
0,15,26,35,38,2,14,0
0,15,0,20,30,3,14,0
0,17,21,0,37,3,16,0
0,19,9,19,18,3,10,0
0,18,31,32,29,3,12,2
0,17,19,28,2,3,3,3
0,17,21,24,14,3,0,0
0,17,26,23,17,3,18,0
0,17,5,22,11,3,11,3
0,17,34,31,40,3,8,3
0,16,18,39,18,3,11,4
0,17,38,42,31,1,11,0
0,19,29,41,49,2,16,2
0,17,20,36,5,1,15,0
0,18,36,39,26,2,15,4
0,18,14,30,7,3,2,0
0,17,35,16,33,3,2,0
0,17,38,43,16,3,14,4
0,17,4,6,41,3,12,0
1,19,37,27,26,1,7,3
0,17,22,7,33,2,13,0
0,18,24,24,30,3,19,0
0,13,8,25,32,2,9,0
0,18,0,18,39,3,0,0
0,18,35,43,26,3,12,0
0,18,31,12,41,2,3,3
0,17,23,10,14,2,4,4
0,17,15,35,47,3,14,4
0,18,30,23,9,2,9,4
0,12,2,32,34,3,19,0
0,18,37,37,1,3,12,3
0,17,38,3,5,3,3,0
0,18,36,31,32,2,4,4
1,17,7,25,25,1,4,4
0,16,17,31,44,2,0,1
0,0,10,30,42,3,10,2
0,17,11,13,1,3,10,0
0,18,8,2,6,2,10,2
0,12,26,20,0,2,0,0
0,16,24,5,30,2,18,3
0,17,0,40,28,3,15,3
1,16,17,30,27,2,14,5
1,19,35,30,27,3,0,3
0,18,5,30,23,3,10,3
0,16,20,38,27,2,11,0
0,14,23,35,7,3,7,3
0,17,4,14,0,3,11,0
0,16,39,33,36,3,13,0
0,17,18,17,20,3,5,4
0,18,0,5,44,2,16,0
0,18,33,36,28,3,14,0
0,18,11,10,25,1,0,0
0,18,34,14,23,2,3,0
1,17,26,35,29,3,8,5
0,16,11,10,12,3,17,2
0,18,25,5,39,3,13,4
0,18,1,37,47,2,5,0
0,19,15,26,5,3,5,0
0,18,29,0,39,1,14,0
0,17,13,13,26,2,19,4
0,18,14,33,2,2,14,0
0,18,23,38,40,3,11,0
0,17,31,42,1,1,4,0
0,17,36,0,44,3,5,4
0,16,1,6,14,2,4,0
0,18,23,32,37,3,11,3
1,17,14,10,42,1,0,5
0,18,31,14,27,3,8,3
0,18,11,37,22,3,13,0
0,19,31,43,45,1,19,0
0,18,38,25,45,3,2,3
0,18,13,25,44,3,13,0
0,15,23,31,26,2,1,0
0,15,39,1,32,3,2,0
0,17,29,0,13,3,14,4
1,18,1,28,35,3,10,5
0,17,7,37,8,3,11,0
0,17,7,15,32,3,5,0
0,18,20,27,8,3,14,3
0,18,34,43,43,2,10,1
0,18,15,4,27,2,16,0
0,17,4,21,5,1,3,0
0,18,0,23,13,2,3,0
0,17,23,29,32,3,15,0
0,18,4,36,40,2,16,0
0,18,36,25,17,2,7,0
0,17,37,0,45,3,5,0
0,12,2,16,27,2,14,2
0,16,24,37,16,2,17,0
0,19,37,39,25,3,18,0
0,18,25,13,8,2,14,2
0,15,19,11,0,3,5,4
0,16,7,22,28,3,7,0
0,17,36,8,33,2,0,0
0,0,15,1,7,3,16,4
0,18,37,43,20,2,11,0
0,18,17,3,3,3,10,0
0,14,17,24,5,1,17,0
0,18,11,27,36,2,15,0
0,19,22,10,20,3,19,0
0,18,4,14,27,2,17,0
0,18,23,14,27,2,18,0
0,12,7,21,35,3,11,0
0,16,0,2,43,3,11,3
0,18,27,36,20,3,10,4
0,16,16,16,16,3,2,0
0,16,33,2,39,2,10,0
0,18,8,35,22,3,19,0
0,18,33,37,48,3,14,0
0,17,30,4,12,1,14,3
0,18,26,1,44,3,5,3
0,15,0,35,32,3,5,0
0,17,12,26,10,2,19,0
0,18,31,8,10,2,10,4
0,18,13,20,41,2,1,0
0,18,25,5,11,3,14,0
0,18,33,33,41,3,11,0
0,16,19,16,10,1,17,4
0,0,11,36,8,3,8,0
0,18,27,33,20,3,14,0
0,17,11,6,38,3,11,0
0,17,25,25,12,2,12,3
1,18,30,15,38,1,11,3
0,18,30,3,4,0,3,0
0,15,34,41,13,3,12,1
0,15,26,41,29,3,1,3
0,16,20,35,1,2,8,1
0,18,24,2,0,2,5,0
0,17,7,35,45,2,12,4
0,17,24,26,27,1,11,0
0,14,31,25,23,3,1,0
0,14,38,31,16,1,3,0
0,17,12,11,6,1,10,0
0,17,15,7,17,3,13,2
0,17,17,9,45,3,12,4
0,16,27,22,21,3,16,0
0,18,7,23,2,3,11,0
0,18,2,41,12,2,0,2
0,17,3,7,22,2,8,1
0,17,28,29,4,2,1,0
0,16,30,35,18,2,2,4
0,17,7,36,27,3,16,0
1,19,0,43,17,1,8,4
0,17,15,14,37,1,2,0
0,14,22,8,45,2,18,1
0,17,39,20,32,1,14,2
1,19,7,30,39,3,0,3
0,17,7,17,12,2,16,1
0,15,32,31,18,3,1,0
0,17,8,19,21,3,14,0
1,17,28,36,41,1,10,3
0,18,22,18,28,2,16,0
0,15,31,13,8,3,5,0
0,17,6,29,45,2,17,0
0,17,0,18,7,1,0,0
0,16,37,39,46,1,19,5
0,16,30,5,26,3,9,3
0,18,8,27,15,3,19,2
1,16,29,13,29,1,8,3
0,15,27,2,26,1,13,0
0,18,4,5,5,3,7,3
0,18,4,25,49,2,8,3
0,16,19,28,37,3,14,2
0,18,25,38,15,3,11,0
0,17,8,0,32,3,17,4
0,16,16,2,4,3,13,4
0,18,23,18,34,2,0,0
1,18,6,5,0,3,3,5
0,11,37,41,32,2,12,3
0,17,29,6,10,3,12,4
0,17,26,22,11,3,13,0
1,16,26,27,45,1,8,2
0,17,20,4,49,2,9,0
0,16,29,7,25,3,0,0
1,16,22,31,47,3,6,5
0,19,19,4,27,3,19,0
0,15,23,43,45,1,13,0
0,13,36,25,30,3,16,0
0,18,7,5,31,3,9,0
0,18,12,28,36,2,11,0
0,18,7,26,22,2,16,0
0,15,29,39,32,2,14,0
0,17,38,16,34,2,14,0
0,16,26,6,12,2,2,3
0,12,0,11,18,2,4,2
0,14,36,25,11,2,5,0
1,4,22,4,4,3,0,2
0,18,18,10,41,3,13,0
0,12,22,7,21,3,18,4
0,16,19,16,40,2,3,0
0,18,21,20,30,3,16,0
0,16,26,13,35,2,9,0
0,16,12,14,33,2,2,4
0,17,25,13,37,3,1,0
0,16,37,29,14,3,5,4
0,18,25,2,43,3,18,0
0,18,13,12,4,2,9,4
1,18,1,8,11,3,13,5
0,19,27,28,35,3,18,0
0,18,30,22,12,3,15,2
1,19,15,18,1,1,8,4
1,19,32,12,2,1,5,4
0,17,21,33,37,2,10,0
0,19,5,34,33,1,15,0
0,18,25,24,31,3,11,1
0,15,0,3,16,3,16,4
0,17,0,40,28,3,8,3
0,18,4,22,43,2,12,0
0,17,30,14,36,1,17,4
0,18,14,15,49,2,13,4
0,18,12,42,15,2,8,4
0,19,6,9,20,3,8,2
0,18,26,36,15,2,2,2
0,16,4,13,24,2,17,0
0,18,9,3,40,3,17,0
0,17,22,42,5,1,8,0
0,18,27,34,21,3,17,4
0,18,14,10,15,3,18,0
0,17,38,6,5,3,7,4
0,17,18,33,5,1,8,0
0,17,6,31,43,3,19,4
0,17,6,26,9,3,1,0
1,18,37,39,29,2,14,5
0,17,38,19,21,2,6,0
0,18,7,37,39,2,3,3
0,16,16,39,24,3,15,0
0,15,25,26,28,3,1,1
0,18,13,4,37,3,5,4
0,16,11,39,21,1,7,0
0,18,3,42,35,3,6,4
0,17,21,34,10,2,16,0
0,16,27,20,33,3,12,0
0,17,35,13,43,2,4,0
0,18,35,21,13,1,17,0
0,18,36,13,28,3,0,0
0,17,20,30,10,2,13,4
0,17,25,36,44,3,19,0
0,17,0,9,22,3,13,0
0,18,19,4,2,3,1,4
0,16,20,27,8,3,15,3
0,19,29,24,16,1,16,0
0,16,18,43,24,1,10,0
0,16,28,27,26,3,2,4
1,19,24,11,15,1,1,3
0,18,14,15,18,3,1,0
0,0,26,30,40,3,18,1
0,17,8,24,32,3,18,4
0,15,7,6,38,1,14,0
0,18,22,10,42,1,19,0
0,15,18,22,22,3,12,0
0,16,17,11,34,3,19,4
1,15,0,25,43,2,0,4
0,19,24,8,0,3,5,0
0,16,34,9,22,3,15,2
1,16,13,39,48,1,0,4
0,18,25,21,43,3,8,0
0,17,8,30,22,2,3,0
0,17,37,8,37,2,5,3
0,16,12,33,4,3,17,0
0,18,9,27,2,3,5,0
0,17,12,32,20,2,17,0
0,17,35,40,37,1,17,0
0,17,2,31,20,2,17,1
0,16,17,17,11,2,19,3
0,17,33,23,48,3,7,0
0,16,32,29,23,1,5,0
0,18,30,18,35,3,9,1
0,16,16,31,37,3,16,1
1,17,9,40,48,2,15,5
1,18,2,23,49,1,8,2
0,17,13,41,43,2,16,2
0,18,21,42,10,3,12,3
0,15,37,31,31,1,14,0
0,17,26,31,33,3,18,5
0,18,34,33,32,3,1,0
0,17,32,9,19,1,7,0
0,17,27,35,12,2,10,3
0,16,0,14,31,2,5,0
0,6,19,27,33,3,1,4
0,18,12,16,35,3,16,4
0,16,0,34,12,3,12,4
0,17,5,38,49,3,2,3
0,17,35,34,3,2,10,0
1,18,4,31,10,2,0,4
0,17,32,11,8,1,4,0
0,17,19,3,41,2,15,4
1,17,24,28,23,1,1,4
0,17,23,15,44,2,12,0
0,17,17,36,35,2,12,0
0,18,29,17,33,2,19,3
0,19,22,35,8,2,4,0
0,18,14,15,19,3,14,0
0,18,9,36,2,2,3,4
0,15,17,3,13,3,15,0
1,17,18,2,5,1,0,3
0,17,2,38,45,3,13,0
0,16,1,12,27,2,11,0
0,19,19,41,33,3,17,0
0,17,16,17,38,2,4,4
0,16,9,26,18,2,16,0
0,18,21,18,39,2,17,0
0,16,36,26,27,2,19,0
0,18,16,11,44,1,2,0
0,17,14,1,3,3,16,3
0,16,37,14,17,3,17,0
0,18,0,39,30,1,6,0
0,18,3,9,22,1,10,0
0,18,30,11,40,2,18,3
0,15,26,15,43,3,17,2
0,16,3,35,21,2,3,0
0,16,8,4,44,1,14,0
1,17,21,43,20,3,0,4
0,18,31,16,20,1,13,0
0,17,17,3,25,3,8,4
0,16,0,18,26,3,17,0
0,17,26,25,7,1,16,5
0,17,0,10,15,2,18,5
0,17,0,42,4,3,6,4
0,15,12,25,38,3,1,3
0,16,6,0,38,2,18,0
0,19,36,18,3,1,18,0
0,16,8,13,4,3,6,0
0,17,26,15,7,2,13,1
0,16,20,14,12,1,15,3
0,17,26,19,35,3,17,0
0,17,24,18,49,3,14,3
0,19,29,29,49,3,10,3
0,18,38,4,1,3,10,0
0,17,18,42,20,2,9,4
0,17,23,42,3,3,12,0
0,18,39,21,0,1,13,0
0,17,0,36,49,1,10,0
0,18,2,33,31,3,9,4
0,17,2,41,4,2,15,0
0,19,25,27,16,2,16,3
0,18,16,33,17,3,1,3
0,16,22,20,26,2,1,0
0,18,30,15,5,2,5,0
0,18,3,40,48,3,17,4
0,16,7,19,47,3,15,0
0,19,12,14,4,3,12,0
0,16,35,37,13,2,10,0
0,18,18,25,34,1,15,0
0,16,38,31,20,2,12,2
0,17,2,10,39,3,17,0
0,16,38,19,13,3,5,2
0,15,21,23,25,1,15,4
0,19,8,3,33,2,3,0
0,19,19,1,48,3,12,0
0,17,10,40,46,3,17,0
0,18,14,12,39,1,19,4
0,17,11,7,48,3,6,0
0,18,38,14,36,3,11,0
0,15,20,32,17,3,17,3
0,18,36,36,2,1,6,0
0,18,13,11,44,3,11,4
0,17,13,30,9,2,8,3
0,17,0,26,46,3,9,2
0,18,12,19,21,2,15,3
0,18,31,28,12,3,14,0
0,19,29,2,41,3,10,0
0,18,8,33,13,1,7,0
1,18,1,18,13,1,4,4
0,16,1,27,3,1,14,0
1,15,0,8,29,3,0,1
0,18,24,39,2,2,7,4
0,18,33,15,12,2,15,2
0,18,8,12,49,2,19,0
0,18,26,6,36,1,3,0
0,17,11,15,44,3,11,0
0,17,7,11,5,2,1,0
0,16,8,2,44,3,15,0
0,17,11,35,17,3,17,2
0,18,26,39,33,3,16,0
0,17,32,20,20,3,3,0
0,18,29,24,1,2,18,0
0,17,16,33,12,2,17,5
0,18,24,42,30,3,10,4
0,16,2,0,8,2,0,0
0,14,0,12,28,3,14,0
0,17,14,11,48,2,8,0
0,18,24,5,23,3,2,4
0,17,29,23,37,3,0,0
0,18,0,43,30,3,10,3
0,18,29,3,1,1,18,3
0,18,5,23,47,2,0,0
0,17,4,14,31,3,6,3
0,17,14,39,8,1,0,0
0,17,8,19,45,3,4,2
0,18,28,30,44,2,18,4
0,19,35,19,16,3,5,0
0,16,33,34,27,1,9,0
0,0,3,7,30,3,15,4
0,18,22,18,49,2,9,4
0,16,15,26,43,3,11,0
0,16,3,26,47,2,18,0
1,17,20,22,44,1,8,3
0,18,36,18,19,1,19,0
0,17,1,7,33,2,0,0
1,17,15,22,21,1,5,3
0,17,17,22,0,2,15,0
0,17,28,30,30,3,17,0
0,17,10,0,21,2,15,4
0,18,26,12,4,2,5,0
0,17,2,22,38,2,7,0
0,17,21,25,12,3,9,0
0,18,13,33,5,3,3,3
0,15,38,11,32,1,9,0
0,16,37,12,35,2,5,0
0,18,6,13,6,1,17,4
0,18,35,29,12,3,2,0
0,16,3,29,32,3,8,4
0,17,33,42,18,3,14,0
0,17,27,33,28,3,9,0
1,17,34,20,15,2,6,5
0,17,33,6,24,3,11,0
0,18,19,34,13,3,6,0
0,17,13,32,3,3,7,0
0,18,33,25,14,3,18,0
0,18,12,8,25,3,17,0
0,16,33,30,22,2,6,4
0,18,36,27,48,3,13,4
0,17,32,24,39,3,6,0
0,16,16,9,40,2,5,0
0,16,20,22,12,1,17,4
1,16,12,5,15,3,0,4
0,16,12,41,35,3,14,4
0,15,17,23,46,2,15,0
0,18,22,11,1,3,18,2
0,17,33,15,44,2,14,3
0,18,35,37,23,3,1,3
0,17,23,31,24,2,12,0
0,17,28,27,33,2,11,0
0,14,30,0,22,3,16,0
0,15,36,42,48,2,2,3
0,17,34,8,29,2,11,0
0,15,15,30,45,3,6,2
0,0,30,3,41,3,8,4
0,17,33,0,41,3,0,0
0,16,20,22,17,3,18,0
0,18,1,0,5,2,15,4
0,16,6,33,33,3,12,0
0,14,29,24,34,3,6,0
0,17,24,38,25,1,16,0
0,17,11,9,12,3,6,0
0,16,5,41,45,2,17,0
0,17,28,24,12,3,7,0
0,17,23,21,0,3,5,0
0,16,1,26,28,1,16,4
0,18,27,39,4,3,3,4
0,18,9,37,40,2,11,3
0,16,16,10,41,3,14,4
0,17,33,9,16,2,2,2
0,18,39,25,43,2,11,0
0,18,8,40,49,2,0,0
0,18,16,14,29,3,14,0
0,15,35,2,38,3,7,0
0,18,32,26,11,3,4,2
0,19,7,25,49,2,14,0
0,17,22,20,15,2,13,4
1,18,14,16,1,1,8,4
0,17,5,29,46,1,3,0
0,15,25,19,37,1,8,0
0,18,12,35,24,3,11,0
0,15,11,33,22,2,10,4
0,18,39,29,48,2,15,0
0,18,34,1,37,2,16,3
0,17,25,11,4,3,19,0
0,16,7,11,10,2,11,3
0,17,29,32,18,2,7,0
0,17,23,43,31,2,18,4
0,17,18,22,22,2,14,0
0,18,17,8,44,3,15,3
0,16,13,34,39,2,14,4
0,17,13,22,4,1,5,1
0,15,35,34,1,3,16,0
0,16,37,5,29,3,3,2
0,16,18,22,33,3,13,0
0,17,18,25,26,3,4,3
0,19,28,37,10,1,8,0
0,18,25,7,39,3,2,0
1,17,33,38,45,1,2,3
0,15,0,5,18,2,6,3
0,17,10,42,38,3,7,0
0,17,27,20,5,1,16,4
0,16,26,40,8,3,7,0
0,16,3,18,47,1,17,4
0,17,0,21,22,2,6,4
0,17,20,20,18,2,0,0
0,17,18,0,35,2,19,4
0,19,38,30,15,2,3,3
1,17,36,7,38,1,2,4
0,18,34,35,8,2,6,0
0,18,24,1,44,3,7,3
0,17,25,35,37,3,5,2
0,15,8,22,33,2,3,4
0,15,37,26,34,3,7,0
0,17,21,42,9,2,14,4
0,18,19,43,24,3,11,2
0,16,17,3,5,3,2,0
1,18,33,28,1,1,2,3
0,18,39,6,37,2,14,0
0,15,26,31,43,3,5,3
0,17,9,22,15,3,3,1
0,16,7,13,5,1,19,0
0,17,29,30,38,2,17,0
0,19,23,12,39,2,15,0
0,16,8,29,25,2,2,2
0,18,10,35,2,2,3,0
0,19,23,41,43,2,16,0
0,17,10,17,46,1,2,2
0,18,38,15,5,3,5,0
0,16,0,28,5,2,8,0
0,17,4,43,1,3,6,4
0,16,6,7,39,1,13,0
0,16,0,24,36,3,18,3
0,18,24,12,1,3,16,3
0,18,15,9,30,1,13,0
0,18,21,41,4,3,7,2
0,17,3,41,44,1,13,0
0,18,34,25,36,2,8,0
0,18,21,15,31,3,14,3
0,17,19,36,9,3,4,2
0,18,32,17,37,2,5,2
0,15,38,40,44,2,12,2
0,18,0,10,15,2,8,0
1,19,15,26,32,2,11,5
0,18,13,20,28,2,0,2
0,17,18,16,43,3,14,3
0,17,30,17,40,2,17,0
0,18,10,20,0,3,19,1
0,18,10,32,40,2,2,0
0,18,31,41,36,3,19,2
1,16,31,15,10,1,4,3
0,14,6,2,33,2,15,4
0,17,6,43,12,3,13,0
0,19,35,4,5,3,7,0
0,17,2,41,17,1,15,3
0,18,7,27,2,3,1,0
0,18,13,12,21,2,2,4
0,18,16,1,23,1,12,3
0,19,29,36,40,2,16,4
0,18,24,12,42,3,0,0
1,19,33,22,46,3,5,5
0,18,16,42,29,2,12,4
0,16,34,40,0,2,18,4
1,18,8,13,43,1,9,5
0,18,12,2,16,2,16,0
0,19,14,35,25,2,19,5
0,16,3,18,41,3,15,0
0,16,1,27,36,0,17,4
0,18,23,19,37,2,18,0
0,18,3,17,30,3,15,0
0,17,8,21,15,2,12,4
0,19,14,9,43,3,17,0
0,15,4,16,21,2,18,0
0,18,20,24,49,1,15,0
0,15,11,10,30,3,1,0
0,18,39,43,46,3,12,0
0,16,2,24,8,3,5,0
0,15,39,27,21,2,9,3
0,18,18,1,26,3,0,0
0,17,19,11,10,3,19,3
0,17,17,31,24,3,1,3
1,18,24,33,14,1,6,4
0,17,0,9,36,2,1,0
0,17,3,9,23,3,18,0
0,16,4,15,16,2,5,4
0,14,11,8,47,3,17,0
0,15,0,8,3,2,16,4
0,18,15,19,31,3,4,0
0,17,13,40,25,2,9,0
0,18,3,25,44,3,7,0
0,17,33,25,3,2,12,4
0,18,27,23,35,3,15,0
0,18,7,24,24,3,13,3
0,0,27,5,30,2,5,2
0,17,29,42,14,3,18,0
0,18,2,13,47,1,8,0
0,18,5,34,30,3,13,0
0,18,11,4,43,2,6,3
0,17,35,43,15,3,16,2
0,16,20,24,26,3,9,4
0,17,13,27,40,3,17,0
0,16,30,31,10,3,13,3
0,18,35,13,43,3,11,2
0,17,1,24,7,3,18,0
0,17,13,39,24,2,2,0
0,18,5,22,8,1,18,0
0,18,11,34,42,2,10,0
0,17,23,22,0,2,5,3
0,19,36,11,38,3,14,4
0,19,17,4,43,3,18,0
0,16,35,42,9,3,18,0
1,18,6,12,33,2,13,5
0,18,8,27,2,0,14,0
0,10,20,30,0,3,14,4
0,18,10,0,20,3,1,4
0,16,14,39,7,2,11,0
0,17,12,37,5,3,0,0
0,17,1,21,33,3,8,3
0,17,15,11,24,3,19,0
0,18,35,38,7,3,8,0
0,17,11,10,19,2,12,0
0,17,14,17,14,2,11,2
0,18,39,17,1,0,8,0
0,16,0,17,23,3,18,1
0,16,12,35,13,1,17,2
0,17,4,3,26,2,4,0
0,18,11,17,42,3,0,0
0,14,6,16,27,0,9,0
0,16,22,33,1,2,15,0
0,17,10,24,42,1,13,0
0,16,35,17,33,3,10,0
0,17,7,7,8,2,17,0
0,16,10,23,32,2,5,2
0,17,35,1,3,3,11,0
0,16,32,29,14,1,12,0
0,17,12,21,27,3,13,0
0,16,5,30,23,3,14,0
0,15,31,23,49,2,13,0
0,17,28,20,23,3,17,0
0,18,26,2,42,3,2,0
0,17,0,39,8,2,14,0
0,16,10,35,48,3,6,4
1,18,2,12,1,2,4,5
0,18,0,31,32,3,15,3
0,11,11,27,40,3,8,3
0,16,2,41,9,3,13,0
0,17,9,41,33,3,13,0
0,18,36,4,24,3,13,0
0,15,9,21,23,3,15,0
1,18,28,24,32,3,13,5
0,17,11,30,4,1,10,0
0,14,22,29,49,3,7,4
0,17,25,10,44,3,8,3
0,18,10,18,18,3,15,0
0,17,13,25,20,3,4,0
0,18,31,13,31,2,13,0
0,16,29,24,29,1,0,0
0,17,0,15,12,1,14,3
0,15,21,8,30,3,14,4
0,18,31,23,15,2,8,3
0,0,38,24,3,2,19,0
0,15,13,41,37,3,11,0
0,17,33,16,3,3,10,0
0,18,8,24,23,3,5,0
0,18,12,3,44,2,14,2
0,18,29,34,7,3,19,0
0,16,22,34,5,2,5,2
0,17,11,38,25,2,5,0
0,12,18,1,37,2,17,1
0,18,15,1,42,1,3,0
0,18,23,42,33,2,3,2
0,18,8,36,2,2,19,0
1,18,30,10,18,3,10,5
0,16,35,41,14,1,12,0
0,16,16,38,45,2,7,2
0,16,28,39,2,1,18,0
0,13,33,13,31,2,16,0
0,18,3,9,31,3,13,0
1,15,16,5,48,3,4,5
0,16,39,4,39,2,18,0
0,18,0,28,9,3,15,4
0,17,37,16,38,3,8,2
0,18,12,26,48,3,9,4
0,15,12,31,2,3,1,0
0,17,21,33,6,2,16,3
0,18,31,13,44,2,10,3
0,14,37,5,3,3,3,0
1,0,3,15,23,2,14,5
0,18,11,17,22,2,0,0
1,17,25,17,20,3,3,5
1,18,18,25,9,1,9,4
0,18,26,16,49,3,14,3
0,17,2,32,19,3,9,0
0,16,38,39,47,2,9,3
0,18,26,40,8,3,11,4
0,16,30,42,37,3,11,0
0,18,9,12,4,2,2,0
0,19,29,14,29,3,7,2
0,17,16,6,24,1,3,0
0,17,5,1,18,2,13,0
1,18,16,32,2,2,0,3
0,17,28,15,26,3,10,2
0,16,0,10,24,3,4,4
0,15,33,28,26,2,6,2
0,18,7,41,6,3,6,3
0,16,14,0,16,1,13,0
0,16,0,25,35,3,15,0
0,18,6,14,1,2,15,3
0,19,20,19,3,1,16,0
0,18,38,31,2,2,5,0
0,17,13,12,40,3,2,0
0,15,25,1,7,2,19,0
0,14,29,31,43,3,14,0
0,16,16,28,35,3,7,0
0,16,0,38,16,3,5,0
0,18,38,15,23,2,18,0
0,18,39,32,31,1,7,2
0,18,13,28,0,3,1,0
0,17,27,42,4,3,10,0
0,16,18,33,12,3,6,0
0,16,8,3,3,3,19,0
0,18,21,39,25,3,1,3
0,16,16,42,41,3,6,4
0,17,2,22,43,3,2,0
0,18,22,38,18,3,18,3
1,18,12,38,2,1,9,3
0,18,25,20,44,3,11,4
0,15,34,41,29,3,3,0
0,18,14,20,48,3,14,3
0,19,4,3,20,2,9,0
0,18,31,28,29,3,6,0
1,17,2,27,18,1,1,4
0,17,38,33,39,3,0,0
0,17,32,35,24,2,10,3
0,18,12,29,5,2,17,3
0,15,20,22,48,3,16,0
0,16,2,19,3,3,4,4
0,18,33,5,0,1,11,0
0,18,8,12,8,3,5,0
0,17,23,43,38,3,13,1
